1098.7,599.695,1156.3,613.81,1138.3,686.905,1080.7,672.79
1106.9875,579.9175,1148.5375,583.5775,1140.7375,672.5125,1099.0375,668.8525
1084.05,579.4125,1133.85,571.8675,1147.95,664.3575,1098.15,671.9025
1065.5,575.75,1116.5,575.75,1116.5,667.25,1065.5,667.25
1040.75,577.21,1088.9,579.775,1084.25,666.79,1036.1,664.225
991.8125,580.07,1053.6125,577.595,1057.8125,679.79,995.8625,682.265
915.44625,632.7975,1012.55625,576.6975,1052.90625,646.6125,955.84125,702.7125
896.53375,637.26875,953.71375,575.67875,1027.52875,644.22875,970.39375,705.83375
886.21375,616.6175,937.78375,577.9325,1006.49875,669.5525,954.91375,708.2375
884.165,628.575,917.495,591.36,987.755,654.285,954.425,691.5
874.8825,648.3225,876.1275,599.7825,969.3075,602.1675,968.0625,650.7075
887.4375,671.4925,853.8975,614.5675,925.2525,572.5375,958.7925,629.4625
850.5825,662.4775,850.1925,579.1975,937.0875,578.7925,937.4775,662.0725
864.445,659.3525,822.55,574.1825,882.775,544.5575,924.67,629.7275
865.65875,652.67,813.60875,588.17,868.79375,543.65,920.82875,608.15
892.6575,628.2725,826.5975,620.5025,835.2525,546.9575,901.3125,554.7275
883.92,618.95,814.83,617.69,816.0,553.37,885.09,554.63
888.7825,575.97,825.5275,627.0,796.8475,591.45,860.1025,540.42
880.8275,562.895,829.3625,620.075,794.8025,588.965,846.2675,531.785
843.5225,541.78375,842.7125,621.62875,794.4275,621.14875,795.2375,541.28875
805.8325,527.46,866.5375,590.22,826.4575,628.98,765.7525,566.22
797.1325,521.28125,872.1175,586.98125,833.1775,631.42625,758.1925,565.74125
782.4875,536.43125,858.8525,560.26625,838.6625,624.91625,762.2975,601.09625
833.6475,532.1025,862.8825,579.7725,781.2825,629.8275,752.0475,582.1575
858.84875,555.2225,863.24375,594.4625,763.62875,605.6075,759.24875,566.3675
869.405,566.34875,868.52,599.03375,760.715,596.12375,761.6,563.42375
875.95375,582.7275,869.98375,605.6475,776.02375,581.1225,782.00875,558.2025
862.235,557.16875,840.05,610.70375,770.525,581.90375,792.71,528.35375
863.52,552.49875,851.925,598.02375,779.7,579.61875,791.295,534.10875
858.75,523.75,858.75,567.25,794.25,567.25,794.25,523.75
849.75,504.75,849.75,572.25,791.25,572.25,791.25,504.75
854.08625,490.08625,849.25625,578.48125,786.84125,575.06125,791.68625,486.68125
810.5925,465.2275,871.3125,537.3325,829.2375,572.7625,768.5175,500.6575
809.2675,471.30875,858.9775,531.66875,826.3225,558.54875,776.6125,498.20375
802.1075,473.17625,854.7725,524.82125,827.2025,552.93125,774.5375,501.30125
788.45875,475.245,847.67875,509.79,829.57375,540.855,770.33875,506.31
783.0,478.0,828.0,523.0,810.0,541.0,765.0,496.0
757.865,497.3075,824.075,504.2825,821.975,524.2025,755.765,517.2275
744.25,502.75,814.75,502.75,814.75,516.25,744.25,516.25
733.95,499.05,791.28,495.675,792.21,511.59,734.88,514.965
729.23,493.43,764.765,495.755,764.03,506.99,728.495,504.665
709.21875,487.11,752.83875,485.295,753.49875,501.27,709.89375,503.085
684.87375,478.7575,737.37375,481.5175,736.39875,500.2525,683.88375,497.4925
664.31875,475.4075,715.90375,471.7175,717.55375,494.7425,665.95375,498.4325
643.0075,482.4725,689.4025,460.8125,699.6625,482.8175,653.2675,504.4775
619.75,465.0,675.25,465.0,675.25,489.0,619.75,489.0
596.79375,459.65875,652.42875,459.86875,652.32375,485.45875,596.70375,485.26375
572.5075,459.67875,625.6975,451.11375,629.9425,477.51375,576.7525,486.06375
545.8,451.69875,601.165,450.49875,601.78,478.33875,546.415,479.55375
515.2725,452.23,575.0625,445.195,578.7375,476.35,518.9475,483.385
486.0125,448.24125,546.1325,443.95125,548.1575,472.48125,488.0375,476.75625
451.445,447.21125,516.53,440.22125,519.575,468.63125,454.49,475.60625
420.52375,444.855,486.79375,438.195,489.61375,466.305,423.35875,472.965
389.83375,438.39125,453.43375,438.55625,453.35875,469.23125,389.74375,469.05125
354.7225,435.68,416.6725,437.255,415.8475,470.0,353.8975,468.425
319.57875,433.465,380.91375,436.825,379.03875,470.875,317.71875,467.515
285.5125,429.14,341.7475,437.48,336.4375,473.24,280.2025,464.9
244.7625,437.0025,296.4075,435.7425,297.1875,468.0675,245.5425,469.3275
204.04875,432.71375,253.87875,439.13375,249.30375,474.74375,199.45875,468.33875
161.315,434.02375,211.28,439.90375,206.765,478.27375,156.8,472.40875
109.545,441.2425,166.005,439.0825,167.355,474.1075,110.895,476.2675
60.75,443.0,122.25,443.0,122.25,479.0,60.75,479.0
41.93125,430.44375,79.85725,451.09875,55.85575,495.16875,17.92975,474.49875
