923.65,308.27,758.05,342.11,741.83,262.68,907.42,228.85
920.34,313.18,753.13,333.29,743.98,257.24,911.19,237.13
914.75,325.04,743.63,318.18,746.59,244.3,917.71,251.16
906.36,335.91,743.09,296.06,760.58,224.41,923.84,264.26
910.17,333.11,742.08,298.77,755.72,231.99,923.81,266.34
903.79,340.54,745.56,292.9,766.74,222.56,924.97,270.21
906.51,343.65,754.3,293.81,778.78,219.07,930.98,268.91
901.02,347.08,755.66,292.45,785.34,213.49,930.7,268.12
902.53,352.04,761.19,291.62,794.35,214.06,935.69,274.48
899.97,351.16,759.49,291.49,793.92,210.43,934.4,270.1
902.74,346.86,760.29,295.22,789.47,214.72,931.93,266.37
898.15,351.08,764.65,289.01,802.29,208.03,935.8,270.1
901.27,351.56,765.69,289.11,801.99,210.29,937.57,272.74
895.71,352.21,769.49,288.16,812.67,203.05,938.89,267.1
918.77,339.11,771.67,313.72,786.87,225.68,933.96,251.07
927.67,333.56,778.15,332.44,778.85,239.05,928.37,240.17
928.7,332.66,782.44,331.31,783.29,238.9,929.55,240.25
943.35,307.06,815.47,354.3,781.69,262.84,909.57,215.61
942.78,324.86,791.91,336.95,784.49,244.36,935.36,232.27
968.28,308.05,803.2,345.75,782.4,254.67,947.49,216.97
988.95,293.61,816.5,349.49,786.92,258.22,959.37,202.34
992.25,268.02,839.13,352.68,791.19,265.96,944.31,181.3
991.36,258.1,849.54,353.05,792.39,267.69,934.21,172.74
990.63,283.01,831.79,344.56,797.53,256.16,956.37,194.61
988.79,280.59,834.2,340.2,801.16,254.52,955.75,194.91
1003.2,276.5,832.07,338.4,801.36,253.5,972.48,191.6
988.06,280.71,834.7,335.45,804.68,251.33,958.04,196.59
1031.0,265.86,838.33,334.29,808.49,250.25,1001.2,181.81
988.23,278.63,842.36,333.39,811.28,250.61,957.16,195.85
1005.4,272.26,844.95,335.32,812.19,251.95,972.69,188.88
997.98,277.43,848.12,335.57,815.28,250.93,965.14,192.79
1000.6,284.59,855.58,345.58,817.32,254.62,962.34,193.62
997.87,285.71,864.79,344.66,824.74,254.24,957.83,195.29
994.71,291.24,860.65,340.14,827.28,248.65,961.34,199.75
996.83,296.26,858.09,336.32,831.25,243.35,969.99,203.3
984.38,294.73,861.3,335.55,831.51,245.7,954.59,204.88
985.68,295.2,851.38,325.08,831.64,236.36,965.94,206.48
979.17,293.69,862.61,328.09,836.72,240.37,953.28,205.97
976.97,298.72,858.9,325.22,838.67,235.07,956.74,208.58
966.74,305.11,854.82,314.13,847.45,222.67,959.37,213.65
985.29,296.57,863.01,319.92,846.16,231.66,968.44,208.31
977.66,301.47,866.5,317.32,853.75,227.86,964.91,212.02
