0.0427109,0.000640625,-0.142852,-0.00163021,0.0297969,-0.552714,0.0,0.0,1.0
0.0391172,0.00271094,-0.163031,-0.00759896,0.024776,-0.561266,0.0,0.0,1.0
0.0394883,0.00357422,-0.17384,-0.00957812,0.0261823,-0.561057,0.0,0.0,1.0
0.0368594,0.002375,-0.195219,-0.00523958,0.0296979,-0.555917,0.0,0.0,1.0
0.0394727,0.00199609,-0.210152,-0.00484375,0.0289167,-0.556823,0.0,0.0,1.0
0.0359805,0.00166797,-0.224605,-0.00405208,0.0263125,-0.558323,0.0,0.0,1.0
0.0362344,-0.00141406,-0.244258,0.00354167,0.0256875,-0.562063,0.0,0.0,1.0
0.0314922,0.000195313,-0.273125,-0.000380208,0.0286198,-0.571005,0.0,0.0,1.0
0.0334219,0.000984375,-0.284781,-0.00178125,0.0328229,-0.572937,0.0,0.0,1.0
0.0168633,0.0220273,-0.300855,-0.0179896,0.0367187,-0.583458,0.0,0.0,1.0
0.0163789,0.0250352,-0.317934,-0.0150417,0.0484583,-0.582854,0.0,0.0,1.0
0.0167695,0.0280742,-0.327043,-0.0178333,0.0469271,-0.581073,0.0,0.0,1.0
0.0136953,0.0372187,-0.351805,-0.020875,0.0434271,-0.581927,0.0,0.0,1.0
0.0137227,0.035793,-0.372832,-0.0194115,0.0449844,-0.595776,0.0,0.0,1.0
0.0127305,0.0409648,-0.37909,-0.0209479,0.0442708,-0.596615,0.0,0.0,1.0
0.0129609,0.0397891,-0.401875,-0.0205469,0.0446198,-0.600964,0.0,0.0,1.0
0.0104102,0.0353242,-0.421637,-0.0163021,0.0401146,-0.611437,0.0,0.0,1.0
0.0359141,-0.0113828,-0.433516,0.0454896,0.0159687,-0.617583,0.0,0.0,1.0
0.0134922,0.0316797,-0.454906,-0.0206875,0.0367187,-0.620052,0.0,0.0,1.0
0.0348164,-0.0127695,-0.466879,0.028026,0.0282031,-0.622766,0.0,0.0,1.0
0.0355547,-0.0100234,-0.481625,0.0243125,0.0260625,-0.627667,0.0,0.0,1.0
0.0393789,-0.00866016,-0.498762,0.0218333,0.0277708,-0.628,0.0,0.0,1.0
0.0399219,-0.00601562,-0.519219,0.012776,0.0334115,-0.635401,0.0,0.0,1.0
0.035375,-0.00367969,-0.523945,0.008125,0.0284896,-0.641448,0.0,0.0,1.0
0.0345781,-0.00555469,-0.544852,0.0106354,0.0321042,-0.639448,0.0,0.0,1.0
0.0343359,0.0015,-0.557195,-0.00285937,0.0320365,-0.632734,0.0,0.0,1.0
