591.4675,285.075,785.0125,236.37,815.7625,358.605,622.2175,407.31
593.36,283.6125,789.725,239.4975,817.28,362.1375,620.915,406.2525
593.935,284.0675,795.07,238.0325,823.525,362.3825,622.39,408.4175
596.755,282.2525,795.34,236.2925,824.425,361.9175,625.84,407.8775
597.39125,282.72,800.76125,232.5,832.65125,361.62,629.26625,411.84
602.595,280.52125,800.565,235.32625,830.325,365.70625,632.355,410.91625
603.43,283.0925,809.005,236.8025,837.85,364.8575,632.275,411.1475
606.03,285.0,810.36,239.205,838.41,364.38,634.08,410.175
606.57875,284.24625,814.13375,242.62125,839.39375,368.50125,631.82375,410.14125
607.3025,279.56625,817.1375,242.83125,840.0875,373.90125,630.2525,410.65125
606.445,284.8425,814.195,241.3725,841.075,369.8475,633.325,413.3175
605.4675,284.7075,818.6175,244.5075,842.6625,371.9625,629.5125,412.1625
606.28125,281.28625,822.08625,247.32625,842.54625,377.43625,626.75625,411.38125
605.945,284.9675,816.62,246.7325,839.915,375.1025,629.24,413.3375
608.17,279.70125,826.21,248.89125,844.81,380.62125,626.77,411.41625
608.7925,283.45,829.3525,252.19,847.6975,381.67,627.1375,412.93
610.7425,285.675,831.9325,254.175,850.1275,381.945,628.9375,413.445
610.3625,283.0625,835.7225,252.5525,853.8875,386.7275,628.5275,417.2375
611.46125,285.305,838.20125,253.31,857.14625,387.635,630.42125,419.63
611.69875,288.3975,842.35375,255.5025,861.35875,388.7925,630.71875,421.6875
613.68125,287.27,847.98125,259.055,864.18125,393.53,629.86625,421.745
613.24,287.23,849.235,257.62,866.5,395.17,630.505,424.78
609.67625,296.8325,845.29625,257.6825,867.63125,392.1575,632.02625,431.3075
611.27,294.52,851.705,261.145,870.59,397.18,630.155,430.555
614.51375,287.455,857.58875,267.22,869.19875,406.645,626.10875,426.88
612.99125,290.59125,856.84625,267.79125,869.71625,405.53625,625.87625,428.35125
618.315,282.51,862.59,275.565,866.565,415.35,622.29,422.295
618.1275,282.28,864.5775,277.795,867.1425,418.42,620.6925,422.905
611.90875,288.18,860.54875,274.035,868.46875,413.34,619.84375,427.485
607.6325,314.11625,820.8575,265.32125,850.9175,396.70625,637.6925,445.48625
606.9875,313.3625,821.8475,263.8325,852.8225,398.1875,637.9625,447.7175
608.61,305.0525,830.205,268.3775,852.93,405.6575,631.335,442.3325
605.57,309.7,833.915,266.35,859.79,402.64,631.445,445.99
602.36875,321.18,829.72375,257.94,867.40375,393.36,640.03375,456.6
603.695,309.70625,847.745,265.09625,873.425,405.54125,629.375,450.16625
602.155,311.765,842.755,265.445,869.485,404.255,628.885,450.575
605.29,293.255,871.555,276.38,880.75,421.325,614.485,438.2
603.04,297.1525,869.785,277.9825,880.0,420.0775,613.255,439.2475
601.31125,295.56875,866.66125,278.79875,875.73625,422.54375,610.40125,439.29875
601.0475,285.87,875.6825,286.875,875.1425,433.65,600.5075,432.645
593.35875,305.09,844.93875,280.76,858.33375,419.21,606.73875,443.54
588.65,306.0675,843.185,279.4725,857.87,419.9625,603.335,446.5575
590.3575,298.49375,845.4775,285.78875,852.3925,424.52375,597.2725,437.24375
575.66,326.71125,829.895,275.23125,856.22,405.25125,601.985,456.71625
575.83625,320.49,832.84625,278.25,854.56625,410.37,597.54125,452.61
575.9275,309.695,837.9925,282.545,852.1225,418.925,590.0575,446.075
576.15,295.20625,846.54,283.19125,853.11,430.82125,582.72,442.85125
571.8725,303.36125,853.4375,286.96625,861.5375,426.18125,579.9725,442.56125
560.55625,318.25875,845.04625,272.28375,867.17125,409.21875,582.69625,455.20875
563.44125,310.7825,844.13625,276.5675,860.74125,412.7675,580.03125,446.9825
560.17125,314.0925,840.49125,275.9775,859.09125,412.7175,578.75625,450.8325
561.9825,310.1975,838.1475,277.1525,854.5275,414.0725,578.3625,447.1175
561.7125,314.51,822.4725,276.56,842.5575,414.59,581.7975,452.54
559.51375,317.8925,827.80375,276.4325,848.74375,412.0175,580.46875,453.4775
559.19625,307.365,833.68125,275.685,850.09125,417.975,575.62125,449.655
556.105,315.0375,824.695,275.3925,845.035,413.2125,576.445,452.8575
552.96875,314.805,829.26875,273.15,850.46375,413.715,574.14875,455.37
551.04,307.36625,831.99,276.52625,847.56,418.39625,566.61,449.22125
546.4375,305.0025,848.4775,280.1025,860.0125,419.9475,557.9725,444.8475
545.31,307.545,845.685,279.33,858.75,418.455,558.375,446.67
546.455,286.8975,858.2,285.6525,858.785,434.1525,547.04,435.3975
545.66125,286.3325,859.74625,285.7025,860.06125,435.3575,545.96125,435.9875
549.735,272.435,868.95,287.06,861.705,445.085,542.49,430.46
549.76625,270.6075,869.17625,288.5775,860.40125,444.5025,541.00625,426.5325
548.865,269.51875,863.67,283.51375,856.515,444.37375,541.71,430.36375
560.565,253.2975,881.4,296.1975,859.155,462.5325,538.32,419.6325
558.38625,255.825,885.64125,298.56,864.23625,462.555,536.96625,419.82
564.2125,253.67375,887.7775,304.37375,861.9175,469.46375,538.3525,418.77875
563.7075,243.33375,891.8025,298.45875,862.5225,472.74375,534.4275,417.63375
572.0875,244.6475,885.6925,297.2375,856.2025,473.1425,542.5975,420.5525
571.255,245.9675,892.96,304.0175,861.805,476.6825,540.1,418.6325
579.0275,245.6075,889.9025,300.5225,858.9425,475.8425,548.0675,420.9275
568.66375,244.3175,893.60875,303.7475,861.91375,477.0125,536.98375,417.5825
574.0925,237.93375,894.6125,301.06875,859.1375,481.20375,538.6175,418.08375
575.7,242.96,890.85,298.43,859.26,477.92,544.11,422.45
566.5475,242.56,891.1025,292.3,862.9025,476.32,538.3475,426.58
562.31375,241.39875,894.83375,295.92375,864.56375,480.45375,532.05875,425.91375
561.295,242.1175,896.035,295.1125,866.665,480.6325,531.925,427.6375
565.3725,236.15875,900.0525,300.05875,864.5775,485.87875,529.8975,421.99375
566.41,238.3475,899.11,300.9125,864.31,485.9225,531.61,423.3575
563.7825,234.51875,903.3225,301.41875,866.1075,490.31375,526.5675,423.39875
562.8025,238.015,902.9725,304.855,866.5675,490.105,526.3975,423.265
559.3425,236.90125,904.4025,301.13125,869.3475,489.44125,524.2875,425.19625
562.18625,237.32,904.84625,303.575,868.45625,491.78,525.78125,425.525
562.22,234.0725,907.52,302.3225,869.6,494.1575,524.3,425.9075
563.5925,232.6525,908.2625,302.0725,869.5175,494.4175,524.8475,424.9975
562.245,231.25,910.59,307.975,868.635,498.43,520.29,421.705
564.2925,232.23375,911.3025,306.07875,870.0975,499.69875,523.0875,425.83875
562.35875,233.325,912.30875,308.055,870.95375,501.735,520.98875,427.005
561.72625,233.0775,913.29625,305.9925,872.24125,503.8725,520.68625,430.9575
564.07875,230.00125,915.28875,305.31625,871.81875,507.98125,520.62375,432.65125
565.55125,231.7525,917.27125,304.1425,874.73125,510.8575,522.99625,438.4675
562.7725,233.64125,918.6775,312.09125,874.3375,513.22625,518.4325,434.79125
564.24,225.18,921.51,306.51,873.9,515.64,516.63,434.31
560.38875,229.9475,922.33875,305.0975,879.18375,512.9825,517.21875,437.8325
561.4275,233.09375,923.1825,308.84375,880.6425,512.01875,518.8875,436.25375
563.025,225.06375,926.37,308.17875,878.475,517.54875,515.13,434.41875
564.45,223.075,926.235,307.165,877.17,518.245,515.385,434.155
563.06625,224.16625,927.16125,301.80625,881.87625,514.22125,517.76625,436.59625
562.8125,221.18125,928.0475,304.10125,880.0175,515.70625,514.7825,432.80125
557.65,222.4925,927.49,300.9125,882.49,513.1175,512.65,434.6975
562.7025,208.715,930.8625,293.135,878.9475,519.485,510.7875,435.065
557.07375,212.73875,930.84375,291.92375,883.33875,516.17375,509.55375,436.97375
557.935,211.00125,930.4,293.23125,880.585,518.90625,508.12,436.69125
554.8975,211.185,930.8875,291.975,882.0925,519.075,506.1025,438.285
551.80375,212.66625,931.00375,287.77125,885.62875,516.94125,506.41375,441.85125
548.5625,210.92,931.9025,286.46,886.2275,518.3,502.8875,442.76
542.55125,211.37125,931.56125,286.92625,886.63625,518.15125,497.64125,442.58125
544.525,209.51125,929.77,283.62625,884.635,518.25625,499.39,444.15625
544.16625,209.21,931.19625,284.63,885.34125,519.89,498.32625,444.47
537.1175,209.865,930.0575,283.215,886.0925,518.775,493.1525,445.425
530.9225,206.5725,933.5525,281.9625,888.7475,521.1975,486.1175,445.8075
535.36,207.73,929.74,282.685,884.26,522.01,489.88,447.055
526.335,209.72625,930.645,279.88125,888.765,521.21625,484.455,451.04625
525.19125,208.1475,930.29625,284.5275,884.89125,525.3825,479.77125,449.0025
524.285,206.5075,930.845,282.5875,885.095,527.1025,478.535,451.0225
520.3425,206.4775,932.2575,281.4925,887.4075,527.7925,475.4925,452.7775
518.54,204.2125,929.675,282.0025,882.44,531.6175,471.305,453.8275
512.00375,202.5675,930.38375,280.5525,883.44875,532.4025,465.05375,454.4175
513.025,198.445,931.42,280.15,881.215,537.235,462.82,455.53
511.13,197.18625,930.53,278.65125,880.19,537.77625,460.79,456.29625
507.93875,199.26875,929.88875,277.95875,881.61875,536.76875,459.68375,458.09375
505.67625,197.6525,930.23625,276.1925,881.96625,537.1775,457.39125,458.6375
503.3225,197.50625,931.3025,274.60625,884.1875,536.16125,456.2075,459.07625
500.77125,198.3775,932.32125,272.0875,887.51625,534.3925,455.98125,460.6825
502.0025,196.765,933.8375,274.045,886.8275,536.695,454.9925,459.415
500.6475,196.1175,937.4625,272.8575,891.0225,537.2325,454.2075,460.4925
498.255,197.745,938.565,273.855,892.965,537.675,452.655,461.565
