514.57,73.49,597.31,61.67,603.67,106.19,520.93,118.01
512.9125,72.908,594.8275,68.357,597.2575,112.139,515.3425,116.684
507.6875,70.47775,591.6125,73.48975,589.9625,119.12875,506.0375,116.11375
497.58375,98.90175,568.48875,53.02275,597.33375,97.61775,526.44375,143.49975
494.36875,79.148375,585.95875,69.102875,591.28375,117.575375,499.67875,127.610375
489.315,83.77325,580.275,68.43425,588.525,117.38075,497.565,132.72575
484.76125,85.101875,573.36625,69.824375,581.70625,118.244375,493.11625,133.514375
476.96375,94.50375,565.91375,65.41875,581.45375,112.94325,492.51875,142.02825
473.6775,87.951375,568.8075,75.064875,575.5125,124.573875,480.3825,137.458875
467.035,95.098,560.125,70.402,573.205,119.6755,480.115,144.3805
463.18625,93.5,556.56125,71.99,568.26125,122.804,474.90125,144.314
457.235,99.949625,551.6,71.229125,566.825,121.249625,472.46,149.974625
456.105,102.052875,549.09,78.363375,560.775,124.237875,467.79,147.922875
448.4225,100.502875,546.6275,79.558375,557.0075,128.267875,458.8025,149.207875
440.70125,103.152625,541.66625,74.576125,556.36625,126.537625,455.41625,155.112625
438.95,99.859625,539.405,78.639125,550.73,132.259625,450.275,153.484625
434.1925,105.844375,535.4725,77.816875,549.9775,130.234375,448.6975,158.269375
421.36125,110.337875,533.71125,76.583375,550.12125,131.172875,437.75625,164.922875
423.42375,106.20975,531.58875,81.43275,544.48875,137.70975,436.30875,162.48975
419.0525,116.0125,524.4575,77.5375,544.7375,133.0975,439.3325,171.5725
416.77,112.876875,524.245,83.409375,539.77,140.011875,432.295,169.486875
411.9375,118.93975,519.9675,83.33275,538.4925,139.51975,430.4625,175.12975
404.3825,118.9375,522.0125,87.1525,537.5075,144.5125,419.8775,176.2975
402.4475,122.3225,517.0175,86.7875,535.1825,145.3475,420.6125,180.8825
396.40375,128.07875,514.85875,89.87375,533.96875,149.07875,415.49875,187.29875
393.78375,134.11375,512.82375,88.25875,535.41375,146.93875,416.38875,192.77875
389.545,134.6725,515.02,91.7725,535.615,151.9975,410.14,194.8975
386.86,138.91375,511.39,91.72375,535.06,154.18375,410.53,201.38875
386.5725,136.99125,515.6475,98.30625,534.3975,160.85625,405.3225,199.55625
387.535,142.3775,512.155,97.7525,534.925,161.3525,410.305,205.9775
387.38,140.0875,517.43,100.8925,537.26,166.6825,407.21,205.8775
381.6725,143.32125,522.4325,101.95125,542.2175,169.28625,401.4575,210.67125
381.4075,145.865,525.4525,104.375,544.8625,171.755,400.8175,213.245
380.5025,151.21625,523.5425,107.05625,544.3475,174.46625,401.3075,218.61125
376.3425,149.10375,528.1425,111.52875,546.3075,184.89375,394.5075,222.48375
381.59375,147.215,531.03875,114.53,547.04375,187.745,397.61375,220.43
375.83,156.44,527.975,111.98,549.47,185.54,397.325,230.0
373.3475,159.225,533.1425,111.3,555.9425,187.335,396.1475,235.26
376.84125,163.01,533.96625,118.7,554.98125,193.19,397.84125,237.5
376.25,168.74875,535.07,119.93875,558.05,194.72875,399.23,243.55375
375.05375,174.13,536.27375,121.225,561.14375,197.05,399.93875,249.955
375.6625,179.1125,540.0625,123.8975,565.5475,199.7975,401.1475,255.0125
372.155,176.465,547.76,131.3,567.905,209.615,392.3,254.78
372.0575,179.3075,548.3525,132.5225,569.8325,213.4625,393.5375,260.2475
372.47125,181.84,551.36125,137.77,571.79125,220.66,392.88625,264.73
369.69875,184.97625,559.55375,141.95625,578.45375,225.31125,388.58375,268.34625
371.665,186.36125,561.925,145.77125,580.135,231.10625,389.875,271.71125
368.2875,190.93,563.3775,149.035,581.9625,235.57,386.8725,277.465
367.03875,195.43625,563.34375,150.97625,583.05375,238.00625,386.73375,282.45125
362.89625,196.51125,565.87625,154.97625,584.13125,244.27125,381.16625,285.79125
357.475,202.19625,566.995,159.14625,585.265,247.99125,375.745,291.05625
