0.0182292,-0.0255208,-0.140625,0.0243056,0.0340278,-0.438889,0.0,0.0,1.0
0.0363385,0.00506771,-0.135078,-0.00806944,0.0405278,-0.440181,0.0,0.0,1.0
0.0336875,-0.000520833,-0.136708,0.000763889,0.0413333,-0.438097,0.0,0.0,1.0
0.0360521,-0.000208333,-0.13799,0.000291667,0.0447639,-0.440806,0.0,0.0,1.0
0.0339792,-0.00245833,-0.132646,0.00323611,0.0458889,-0.436542,0.0,0.0,1.0
0.0346146,-0.0010625,-0.129906,0.00150694,0.0434792,-0.440021,0.0,0.0,1.0
0.0229167,0.0239583,-0.136458,-0.0305556,0.0319444,-0.443056,0.0,0.0,1.0
0.0314687,-0.000833333,-0.131156,0.00116667,0.0400278,-0.439472,0.0,0.0,1.0
0.0316927,-0.00490104,-0.129974,0.00695833,0.0396944,-0.436625,0.0,0.0,1.0
0.0318177,-0.000578125,-0.127182,0.000826389,0.0394653,-0.440937,0.0,0.0,1.0
0.0309219,-0.00139063,-0.126359,0.00190278,0.0401111,-0.438875,0.0,0.0,1.0
0.0328854,-0.00177083,-0.126969,0.00243056,0.0424583,-0.435944,0.0,0.0,1.0
0.0329271,-0.00334375,-0.12675,0.00481944,0.0404722,-0.439069,0.0,0.0,1.0
0.0317552,-0.00319271,-0.126224,0.0045,0.040125,-0.439375,0.0,0.0,1.0
0.0336406,-0.00676562,-0.127193,0.00996528,0.0405903,-0.436146,0.0,0.0,1.0
0.0333385,-0.000432292,-0.129026,0.000625,0.0415556,-0.439875,0.0,0.0,1.0
0.0321146,-0.00096875,-0.1275,0.00138889,0.0397361,-0.439097,0.0,0.0,1.0
0.0330625,-0.00261458,-0.127469,0.00380556,0.0403472,-0.440125,0.0,0.0,1.0
0.0352865,-7.8125e-05,-0.129047,0.000118056,0.0414792,-0.444229,0.0,0.0,1.0
0.0328229,-0.00136458,-0.12875,0.001875,0.0425417,-0.447167,0.0,0.0,1.0
0.0358646,0.00203125,-0.127146,-0.00298611,0.0434028,-0.444444,0.0,0.0,1.0
0.0340781,-0.000369792,-0.127797,0.000527778,0.0413472,-0.448736,0.0,0.0,1.0
0.0340469,-0.000692708,-0.129839,0.00109722,0.0380972,-0.448194,0.0,0.0,1.0
0.0300521,0.0129062,-0.131271,-0.0196389,0.0350972,-0.456819,0.0,0.0,1.0
0.0346979,-0.001875,-0.130406,0.00313889,0.0369444,-0.447028,0.0,0.0,1.0
0.0332135,0.00186979,-0.131984,-0.00340972,0.0323958,-0.453021,0.0,0.0,1.0
0.0354271,-0.00122917,-0.132177,0.00248611,0.0310556,-0.448597,0.0,0.0,1.0
0.0332083,-0.000447917,-0.132052,0.000833333,0.032,-0.450889,0.0,0.0,1.0
0.0345729,0.00158333,-0.132844,-0.002875,0.0338056,-0.449264,0.0,0.0,1.0
0.0333958,0.0003125,-0.133354,-0.000583333,0.0310972,-0.452847,0.0,0.0,1.0
0.0318281,1.5625e-05,-0.133432,-3.47222e-05,0.0327292,-0.452174,0.0,0.0,1.0
