0.037,0.151063,0.00025,-0.111778,0.158028,-0.119139,0.0,0.0,1.0
0.15307,-0.0350547,-0.00155469,0.142597,0.118931,-0.107264,0.0,0.0,1.0
0.161523,-0.0321641,0.0118672,0.143208,0.114653,-0.0907917,0.0,0.0,1.0
0.16118,-0.0320391,0.0129453,0.146014,0.111764,-0.0802083,0.0,0.0,1.0
0.161898,-0.0315391,0.00832031,0.141278,0.114222,-0.0729444,0.0,0.0,1.0
0.159063,-0.03625,0.01975,0.1725,0.105667,-0.0652778,0.0,0.0,1.0
0.154047,-0.0365313,0.0259531,0.167986,0.105875,-0.053875,0.0,0.0,1.0
0.151141,-0.0400937,0.0313281,0.179819,0.106514,-0.0523194,0.0,0.0,1.0
0.168359,-0.0277188,0.0354219,0.135625,0.108736,-0.0393472,0.0,0.0,1.0
0.174633,-0.0241797,0.0520859,0.106167,0.125722,-0.0350556,0.0,0.0,1.0
0.171375,-0.0279844,0.0548281,0.128222,0.118194,-0.0409167,0.0,0.0,1.0
0.174359,-0.0276562,0.0610781,0.13225,0.115222,-0.0401944,0.0,0.0,1.0
0.0309766,0.16043,0.0782109,-0.107806,0.145694,-0.035,0.0,0.0,1.0
0.167969,-0.031125,0.0800625,0.150222,0.11,-0.0388333,0.0,0.0,1.0
0.163109,-0.0302656,0.09175,0.150167,0.103917,-0.0330278,0.0,0.0,1.0
0.165203,-0.0320156,0.100344,0.154056,0.108556,-0.0287778,0.0,0.0,1.0
0.0313828,0.165242,0.113586,-0.108403,0.151208,-0.025125,0.0,0.0,1.0
0.160063,-0.0299219,0.137516,0.140681,0.107597,-0.00304167,0.0,0.0,1.0
0.165695,-0.0261797,0.154695,0.131444,0.104306,0.0120278,0.0,0.0,1.0
0.0252109,0.156039,0.16782,-0.101139,0.122917,0.0233889,0.0,0.0,1.0
0.159938,-0.0276094,0.182391,0.139361,0.100139,0.0252222,0.0,0.0,1.0
0.0263906,0.1615,0.186766,-0.0929722,0.144889,0.0260278,0.0,0.0,1.0
0.0258906,0.167781,0.196422,-0.0964167,0.142361,0.0323889,0.0,0.0,1.0
0.0249219,0.169281,0.202922,-0.0929306,0.143431,0.0321528,0.0,0.0,1.0
0.163992,-0.0244297,0.210336,0.142208,0.0890417,0.0381528,0.0,0.0,1.0
0.0243125,0.156797,0.202922,-0.0776389,0.155194,0.0403889,0.0,0.0,1.0
